85.36,17.00
40.04,35.00
34.77,5.00
45.10,4.00
56.00,8.00
38.14,5.00
53.39,5.00
50.55,7.00
48.80,6.00
55.99,3.00
48.37,4.00
55.19,6.00
51.51,5.00
43.29,9.00
44.96,7.00
43.45,5.00
48.92,8.00
52.90,6.00
50.99,5.00
45.08,5.00
53.36,2.00
53.27,4.00
51.93,6.00
64.96,6.00
49.22,5.00
59.82,7.00
45.24,4.00
60.40,7.00
35.14,5.00
43.86,6.00
57.49,6.00
47.98,7.00
48.33,7.00
52.42,3.00
40.59,6.00
42.54,3.00
39.43,6.00
67.04,4.00
32.58,5.00
41.75,9.00
55.95,4.00
49.61,4.00
43.04,8.00
33.50,5.00
47.25,6.00
47.47,7.00
29.47,8.00
52.55,2.00
52.60,3.00
58.98,6.00
44.94,4.00
59.72,7.00
57.38,5.00
46.76,6.00
35.58,5.00
42.55,10.00
46.44,5.00
29.66,1.00
30.77,8.00
65.73,8.00
73.50,6.00
41.94,3.00
38.20,6.00
49.47,4.00
42.90,6.00
44.02,4.00
74.03,6.00
41.73,7.00
63.60,4.00
59.71,4.00
51.75,4.00
49.68,5.00
43.60,1.00
60.76,6.00
44.84,2.00
53.99,4.00
46.74,4.00
48.99,7.00
56.28,4.00
49.19,3.00
51.30,5.00
62.30,6.00
64.50,5.00
43.31,3.00
50.87,4.00
33.18,1.00
60.07,2.00
47.48,2.00
38.98,5.00
61.65,4.00
60.52,9.00
50.87,4.00
40.61,4.00
61.48,3.00
50.18,6.00
50.89,10.00
51.97,4.00
52.07,5.00
31.06,3.00
52.44,6.00
35.84,9.00
52.66,7.00
50.39,4.00
54.05,1.00
25.78,3.00
51.53,8.00
36.51,7.00
48.20,6.00
47.23,5.00
60.59,6.00
59.46,8.00
54.70,4.00
45.16,4.00
44.92,3.00
53.44,5.00
32.54,9.00
44.51,5.00
62.26,6.00
39.05,3.00
37.68,4.00
42.33,10.00
66.06,4.00
32.94,7.00
39.67,4.00
63.08,9.00
73.78,4.00
45.24,5.00
59.71,9.00
39.79,6.00
35.93,6.00
49.10,5.00
50.22,8.00
68.63,8.00
62.03,6.00
55.64,7.00
55.40,8.00
52.28,8.00
39.84,1.00
35.52,5.00
48.79,3.00
70.70,2.00
61.92,4.00
59.86,4.00
68.37,5.00
47.65,4.00
46.70,0.00
31.24,1.00
49.47,10.00
50.58,8.00
38.61,6.00
42.83,6.00
59.72,7.00
50.21,2.00
38.04,7.00
66.87,6.00
31.07,3.00
57.66,6.00
50.89,5.00
35.99,5.00
62.20,4.00
56.52,2.00
63.05,1.00
46.99,3.00
30.45,2.00
58.23,6.00
37.05,5.00
31.14,4.00
28.91,4.00
58.82,4.00
34.34,3.00
32.49,3.00
57.76,3.00
73.89,4.00
38.40,8.00
44.13,5.00
42.26,6.00
45.89,7.00
62.56,8.00
53.54,6.00
55.40,4.00
48.81,3.00
51.01,7.00
36.88,7.00
56.42,6.00
39.94,4.00
38.70,8.00
47.39,6.00
64.67,3.00
67.47,5.00
49.39,6.00
43.10,6.00
34.03,5.00
32.72,0.00
60.65,5.00
57.26,6.00
55.10,4.00
61.06,4.00
38.91,4.00
51.35,3.00
56.87,6.00
50.20,5.00
55.34,6.00
47.95,3.00
47.47,6.00
35.44,6.00
31.45,8.00
28.16,3.00
68.57,6.00
41.50,5.00
53.75,8.00
37.47,5.00
55.63,4.00
50.45,7.00
51.61,3.00
38.08,7.00
37.26,5.00
33.01,4.00
45.87,6.00
45.45,4.00
53.15,8.00
54.58,5.00
53.08,2.00
43.09,4.00
34.46,4.00
52.19,4.00
55.54,5.00
51.45,5.00
62.70,1.00
50.18,8.00
53.44,6.00
53.42,4.00
54.52,4.00
50.89,6.00
64.49,9.00
51.92,8.00
57.49,6.00
42.97,1.00
43.27,4.00
44.69,6.00
54.16,3.00
50.07,4.00
48.42,5.00
42.59,6.00
50.69,4.00
62.86,3.00
51.78,2.00
47.89,3.00
38.05,1.00
54.09,4.00
38.88,4.00
58.00,5.00
42.04,5.00
35.44,2.00
43.73,8.00
65.70,5.00
43.30,5.00
54.89,3.00
54.69,6.00
46.22,6.00
47.70,5.00
39.19,8.00
57.11,3.00
47.65,7.00
38.13,2.00
33.77,4.00
54.62,6.00
51.86,4.00
56.75,6.00
50.98,4.00
46.99,6.00
52.30,4.00
47.64,5.00
28.82,9.00
53.48,2.00
45.16,6.00
56.73,4.00
71.55,4.00
32.10,2.00
41.81,3.00
52.98,3.00
43.82,3.00
40.81,3.00
46.33,8.00
37.48,6.00
42.87,4.00
54.26,5.00
46.69,6.00
48.46,6.00
56.82,8.00
48.73,4.00
38.76,4.00
38.23,2.00
54.06,6.00
42.25,9.00
35.22,3.00
43.64,5.00
45.70,5.00
45.41,6.00
70.97,4.00
36.19,4.00
56.54,3.00
44.52,1.00
42.87,6.00
33.86,5.00
65.17,10.00
42.75,4.00
42.59,6.00
45.15,3.00
49.70,3.00
55.39,2.00
32.12,6.00
60.07,6.00
62.34,3.00
75.84,3.00
49.46,8.00
58.15,7.00
49.10,9.00
45.97,4.00
37.10,6.00
55.74,6.00
42.81,6.00
53.28,5.00
43.15,3.00
54.53,4.00
69.29,4.00
42.99,4.00
66.21,4.00
50.94,5.00
53.75,6.00
45.17,5.00
44.64,7.00
39.62,7.00
54.55,7.00
53.05,4.00
54.35,1.00
48.64,6.00
49.34,5.00
46.83,2.00
31.81,4.00
34.46,3.00
27.30,5.00
53.95,3.00
46.57,6.00
33.36,6.00
36.42,7.00
65.73,5.00
49.90,5.00
56.31,3.00
33.04,3.00
48.62,10.00
47.42,5.00
68.57,4.00
45.07,4.00
56.07,7.00
47.01,6.00
51.53,6.00
51.81,7.00
66.83,6.00
50.79,4.00
46.33,2.00
30.52,11.00
41.67,1.00
53.38,7.00
60.45,6.00
41.56,3.00
28.94,4.00
43.50,8.00
56.31,6.00
67.77,4.00
41.93,2.00
71.73,5.00
57.04,0.00
38.44,7.00
55.64,5.00
57.39,2.00
60.07,3.00
46.69,2.00
46.59,3.00
55.64,3.00
46.09,4.00
46.25,2.00
61.75,8.00
66.17,4.00
58.07,6.00
56.07,4.00
49.81,6.00
49.75,5.00
35.17,9.00
55.71,5.00
49.71,4.00
48.97,3.00
61.79,5.00
42.77,7.00
47.63,8.00
67.19,4.00
52.03,3.00
55.64,5.00
44.09,5.00
49.52,7.00
49.78,4.00
39.56,5.00
50.54,8.00
39.46,9.00
41.69,5.00
48.03,8.00
37.91,5.00
40.81,4.00
58.10,2.00
49.63,5.00
59.36,7.00
37.14,6.00
49.41,6.00
57.34,2.00
46.58,7.00
42.21,6.00
41.14,2.00
37.63,3.00
60.88,5.00
64.56,3.00
58.97,6.00
51.20,6.00
52.84,3.00
22.36,5.00
60.75,2.00
60.38,4.00
64.18,1.00
71.11,6.00
31.35,3.00
52.38,4.00
54.01,4.00
51.31,5.00
65.89,3.00
51.92,7.00
57.51,5.00
48.94,3.00
34.86,6.00
42.96,3.00
38.96,4.00
41.74,8.00
66.37,5.00
31.92,4.00
52.07,6.00
55.77,5.00
59.03,4.00
49.53,7.00
56.58,7.00
33.62,7.00
70.55,6.00
63.68,2.00
61.78,9.00
39.21,8.00
37.13,5.00
57.08,6.00
24.90,8.00
55.34,5.00
43.47,7.00
73.80,6.00
58.36,10.00
52.88,4.00
44.65,6.00
46.85,5.00
55.20,7.00
58.28,0.00
67.36,6.00
50.38,5.00
56.21,1.00
47.79,6.00
63.18,5.00
57.18,5.00
58.44,6.00
60.40,6.00
43.94,4.00
53.34,3.00
42.96,3.00
46.07,3.00
52.09,9.00
57.35,5.00
72.05,7.00
55.19,4.00
33.32,4.00
51.53,4.00
52.11,5.00
46.24,7.00
51.59,6.00
63.62,6.00
59.02,5.00
53.71,6.00
60.37,6.00
56.00,9.00
58.05,5.00
50.86,6.00
39.44,8.00
44.61,8.00
54.20,10.00
36.76,5.00
74.83,4.00
46.57,6.00
50.74,4.00
46.85,4.00
52.01,4.00
63.96,6.00
68.24,2.00
43.22,7.00
51.73,6.00
44.04,5.00
53.66,6.00
54.99,4.00
59.09,5.00
64.15,6.00
28.36,7.00
57.13,4.00
54.29,9.00
70.87,7.00
46.55,5.00
64.77,5.00
48.84,5.00
51.37,2.00
75.54,7.00
44.68,7.00
46.59,4.00
46.66,8.00
50.36,3.00
51.39,4.00
53.95,2.00
57.78,7.00
45.77,4.00
44.64,6.00
42.60,2.00
63.59,3.00
53.75,6.00
55.88,3.00
31.35,7.00
42.20,5.00
50.10,7.00
40.18,4.00
43.80,3.00
41.84,7.00
57.03,4.00
70.83,5.00
54.96,3.00
72.80,1.00
45.58,5.00
61.79,3.00
39.81,4.00
60.90,3.00
53.76,9.00
55.85,5.00
63.36,6.00
63.15,6.00
58.98,6.00
44.21,5.00
42.09,2.00
39.78,5.00
70.77,5.00
54.82,3.00
54.07,5.00
56.74,7.00
42.78,5.00
22.27,7.00
43.07,4.00
43.50,4.00
58.48,8.00
40.40,6.00
54.84,5.00
51.83,6.00
53.08,2.00
51.08,7.00
63.84,1.00
40.95,6.00
48.07,4.00
63.67,7.00
56.59,2.00
39.37,5.00
46.70,6.00
50.53,6.00
54.02,4.00
47.21,4.00
48.05,9.00
52.01,7.00
65.61,4.00
58.38,5.00
51.45,5.00
51.74,3.00
54.57,3.00
53.41,8.00
46.40,5.00
39.22,3.00
56.13,5.00
48.63,7.00
40.75,4.00
50.55,5.00
45.64,3.00
59.35,4.00
50.47,1.00
36.82,3.00
46.86,4.00
43.53,2.00
48.16,6.00
48.21,2.00
59.44,7.00
42.90,6.00
57.77,2.00
46.41,5.00
40.59,9.00
44.24,4.00
60.70,1.00
52.50,3.00
56.38,10.00
45.20,6.00
48.46,6.00
48.50,6.00
45.83,2.00
54.89,4.00
38.09,2.00
52.25,5.00
48.21,8.00
50.43,7.00
50.07,2.00
48.47,9.00
66.46,6.00
40.46,5.00
15.52,3.00
62.54,4.00
39.57,6.00
47.88,7.00
27.50,3.00
45.97,7.00
42.01,4.00
62.54,4.00
46.36,3.00
47.58,10.00
51.68,4.00
71.04,4.00
55.43,4.00
36.37,2.00
52.40,3.00
36.89,6.00
54.39,7.00
54.56,5.00
60.76,5.00
30.32,3.00
58.49,6.00
59.55,8.00
30.84,7.00
44.06,1.00
37.52,6.00
64.31,5.00
50.05,4.00
54.52,6.00
56.53,5.00
59.16,8.00
56.49,6.00
33.68,4.00
54.42,7.00
47.62,5.00
52.44,7.00
55.47,7.00
41.38,8.00
60.32,3.00
42.71,5.00
41.83,8.00
48.98,4.00
57.87,5.00
41.84,4.00
55.12,6.00
38.50,1.00
37.73,4.00
36.91,3.00
37.50,6.00
60.28,2.00
45.51,6.00
51.59,4.00
49.46,6.00
57.05,4.00
41.16,2.00
55.64,5.00
56.91,3.00
57.02,7.00
60.17,5.00
45.68,3.00
68.44,6.00
58.77,5.00
51.97,2.00
58.28,5.00
50.39,5.00
23.90,6.00
36.91,6.00
48.86,4.00
70.21,6.00
61.06,3.00
49.54,9.00
47.36,7.00
54.75,5.00
62.01,4.00
56.41,3.00
32.09,2.00
42.75,7.00
73.66,5.00
54.27,5.00
42.71,7.00
46.62,3.00
45.74,4.00
53.28,5.00
41.83,5.00
48.76,4.00
47.89,4.00
49.28,2.00
56.76,6.00
42.92,6.00
44.74,8.00
51.19,5.00
41.78,5.00
47.95,9.00
58.91,6.00
52.60,7.00
53.59,2.00
48.09,6.00
39.06,1.00
57.59,4.00
44.44,3.00
59.68,4.00
57.78,4.00
27.86,8.00
48.62,9.00
54.09,5.00
39.30,2.00
38.32,5.00
43.68,1.00
53.08,5.00
55.26,5.00
51.24,2.00
50.03,3.00
49.38,3.00
68.26,5.00
44.97,8.00
43.36,3.00
42.00,8.00
56.86,6.00
36.67,7.00
34.28,2.00
57.20,5.00
61.23,7.00
41.21,5.00
43.36,4.00
43.16,6.00
55.70,5.00
46.44,5.00
55.43,3.00
55.96,8.00
60.51,2.00
55.29,6.00
64.11,5.00
47.18,7.00
49.05,5.00
41.91,5.00
39.94,6.00
52.03,5.00
47.60,4.00
57.05,9.00
57.45,5.00
29.65,3.00
44.09,4.00
61.38,9.00
39.04,4.00
48.86,10.00
42.99,8.00
53.51,8.00
63.68,6.00
35.51,7.00
38.84,4.00
52.64,6.00
65.57,6.00
47.85,7.00
57.64,4.00
62.54,7.00
52.20,7.00
35.54,7.00
41.49,6.00
49.31,6.00
33.90,6.00
41.13,4.00
57.57,1.00
40.22,6.00
39.79,4.00
56.45,4.00
51.20,3.00
54.34,6.00
75.52,0.00
37.02,2.00
57.63,8.00
37.91,7.00
36.49,5.00
44.97,9.00
49.35,10.00
53.00,4.00
56.63,5.00
66.45,4.00
41.42,7.00
59.14,8.00
36.80,4.00
55.03,2.00
51.24,5.00
45.52,4.00
50.75,5.00
73.97,3.00
40.05,5.00
49.55,3.00
60.58,3.00
36.12,4.00
43.70,7.00
77.82,9.00
42.41,7.00
46.46,6.00
42.52,5.00
48.96,6.00
41.59,3.00
58.07,5.00
49.89,9.00
71.42,3.00
48.29,5.00
47.24,3.00
42.00,5.00
52.11,8.00
54.97,5.00
58.11,9.00
72.99,4.00
58.53,2.00
56.08,4.00
33.77,3.00
39.31,3.00
33.46,8.00
48.75,8.00
64.69,5.00
38.47,2.00
47.13,3.00
50.73,9.00
34.40,2.00
33.48,5.00
45.90,7.00
49.23,3.00
51.51,6.00
49.18,5.00
57.78,5.00
28.74,5.00
45.15,5.00
50.93,7.00
61.99,5.00
47.90,3.00
65.76,4.00
56.57,8.00
48.53,4.00
53.39,7.00
43.86,8.00
58.52,6.00
66.75,7.00
68.18,5.00
62.89,5.00
55.64,4.00
53.12,6.00
57.40,9.00
35.52,6.00
40.00,3.00
58.50,5.00
27.59,7.00
45.90,6.00
62.47,7.00
38.70,5.00
53.45,4.00
56.48,3.00
58.94,5.00
58.46,8.00
58.46,5.00
57.82,1.00
46.11,4.00
57.25,6.00
35.04,5.00
38.49,7.00
62.91,4.00
51.77,5.00
34.74,8.00
48.67,3.00
72.61,4.00
41.20,3.00
45.08,4.00
54.41,7.00
36.24,2.00
43.29,4.00
35.70,2.00
49.07,7.00
53.42,7.00
66.52,2.00
54.80,8.00
51.22,4.00
40.14,1.00
45.01,7.00
67.27,3.00
55.42,6.00
45.00,7.00
63.99,5.00
50.13,7.00
41.71,8.00
64.48,3.00
52.58,7.00
50.79,5.00
60.41,8.00
44.97,6.00
43.83,3.00
41.84,7.00
60.82,5.00
46.26,7.00
44.70,4.00
42.04,3.00
38.93,1.00
57.13,5.00
37.52,1.00
59.66,3.00
49.60,4.00
40.66,7.00
48.05,7.00
55.67,3.00
43.35,3.00
46.51,6.00
70.91,7.00
44.03,7.00
35.20,6.00
43.30,5.00
44.78,6.00
52.82,5.00
37.21,5.00
42.70,6.00
33.32,8.00
58.67,6.00
58.13,7.00
47.11,6.00
45.39,6.00
39.61,6.00
63.94,4.00
45.15,3.00
59.59,6.00
64.19,4.00
45.63,7.00
47.64,3.00
63.75,8.00
54.16,5.00
66.42,4.00
45.96,4.00
37.21,6.00
70.05,7.00
54.32,3.00
49.09,5.00
47.47,7.00
56.14,6.00
47.57,5.00
55.15,9.00
52.99,9.00
68.57,4.00
35.46,5.00
27.32,6.00
44.74,2.00
46.55,5.00
36.59,7.00
45.58,0.00
68.64,9.00
36.22,5.00
43.94,6.00
39.21,5.00
32.36,5.00
70.25,6.00
51.06,7.00
46.92,6.00
44.49,7.00
62.01,2.00
32.33,7.00
54.26,3.00
52.53,6.00
50.69,8.00
53.79,5.00
36.19,2.00
42.01,4.00
31.12,5.00
56.16,6.00
62.38,2.00
52.32,6.00
34.81,3.00
42.03,4.00
43.61,8.00
63.20,7.00
41.61,4.00
33.45,5.00
39.06,8.00
53.51,1.00
19.62,3.00
41.26,7.00
51.31,3.00
32.51,2.00
53.18,7.00
51.24,5.00
48.97,4.00
68.70,3.00
74.14,5.00
38.76,6.00
46.39,6.00
56.55,2.00
50.93,10.00
44.51,1.00
76.31,4.00
59.02,3.00
45.85,6.00
59.98,6.00
44.15,5.00
56.09,11.00
41.52,5.00
71.33,4.00
66.13,4.00
38.77,5.00
48.50,7.00
43.65,5.00
52.81,10.00
57.35,7.00
57.27,4.00
58.51,6.00
48.44,7.00
45.99,3.00
62.48,8.00
53.07,1.00
43.96,5.00
55.07,6.00
34.54,2.00
50.82,6.00
55.45,8.00
50.43,7.00
59.81,8.00
48.09,3.00
64.81,8.00
48.74,7.00
53.44,1.00
52.31,3.00
38.29,6.00
47.79,9.00
71.67,7.00
37.41,5.00
52.13,7.00
63.03,2.00
52.10,2.00
47.39,5.00
42.57,5.00
76.89,5.00
52.59,6.00
56.08,8.00
38.66,1.00
45.23,5.00
52.85,5.00
56.87,6.00
36.66,4.00
48.88,2.00
60.99,4.00
48.69,6.00
36.84,6.00
36.08,5.00
49.37,3.00
51.82,5.00
42.53,4.00
44.13,6.00
53.27,6.00
54.33,6.00
65.01,6.00
51.46,4.00
56.07,6.00
53.48,5.00
71.54,1.00
44.69,3.00
36.53,6.00
50.75,4.00
57.83,7.00
47.41,3.00
52.98,6.00
46.99,6.00
66.27,5.00
33.42,9.00
61.98,4.00
34.11,1.00
52.42,7.00
57.05,5.00
54.73,5.00
64.47,2.00
31.38,7.00
68.87,5.00
57.61,5.00
57.65,8.00
58.08,4.00
51.31,6.00
66.32,6.00
51.75,5.00
51.75,6.00
34.26,5.00
48.79,6.00
23.46,2.00
61.32,4.00
44.18,5.00
38.98,7.00
41.52,8.00
64.71,5.00
55.04,4.00
41.94,3.00
46.88,6.00
73.97,3.00
35.55,5.00
51.54,9.00
53.32,4.00
63.86,2.00
33.69,8.00
47.34,6.00
35.38,4.00
61.31,4.00
55.71,1.00
58.87,3.00
43.30,5.00
36.19,8.00
47.62,5.00
39.87,5.00
51.76,9.00
46.82,5.00
59.73,8.00
60.88,7.00
55.99,4.00
46.93,3.00
62.48,2.00
59.47,5.00
49.09,5.00
42.49,5.00
36.63,5.00
57.03,6.00
40.71,6.00
42.10,6.00
53.80,3.00
53.50,2.00
37.27,6.00
44.17,6.00
39.32,5.00
48.39,6.00
57.14,5.00
47.26,3.00
38.03,5.00
31.36,5.00
68.26,6.00
54.23,2.00
52.52,1.00
52.19,3.00
78.26,4.00
78.56,4.00
58.48,5.00
47.36,7.00
50.25,6.00
76.26,2.00
34.12,4.00
49.99,7.00
60.89,6.00
51.83,6.00
40.40,2.00
64.86,8.00
51.32,3.00
55.83,4.00
61.88,2.00
45.35,4.00
55.70,1.00
40.17,2.00
61.46,7.00
41.67,4.00
44.85,3.00
53.25,8.00
41.92,5.00
63.38,4.00
55.52,8.00
59.16,7.00
62.14,6.00
33.40,9.00
41.01,3.00
39.59,3.00
48.31,6.00
47.96,4.00
40.43,5.00
50.35,4.00
46.08,3.00
48.83,5.00
50.29,4.00
56.23,4.00
36.93,4.00
51.13,8.00
45.21,3.00
47.56,8.00
49.50,9.00
41.22,8.00
65.02,3.00
61.22,9.00
39.60,7.00
59.64,6.00
50.75,8.00
55.84,3.00
51.12,6.00
54.09,6.00
45.71,7.00
64.43,5.00
51.49,2.00
42.73,5.00
55.28,2.00
46.47,7.00
65.79,3.00
42.04,5.00
52.88,5.00
51.86,2.00
42.75,4.00
41.34,3.00
37.14,6.00
51.39,9.00
41.93,4.00
64.54,7.00
50.24,8.00
43.43,10.00
26.87,3.00
55.75,3.00
51.23,5.00
45.60,4.00
53.04,9.00
74.20,3.00
68.53,3.00
61.21,1.00
51.91,2.00
39.73,7.00
63.49,4.00
41.37,1.00
58.09,6.00
41.10,4.00
29.32,6.00
53.43,5.00
42.54,5.00
48.38,6.00
53.68,2.00
43.90,1.00
50.56,4.00
62.59,4.00
37.18,3.00
48.98,6.00
46.67,6.00
56.56,3.00
48.74,3.00
63.24,3.00
36.26,11.00
37.36,2.00
48.48,1.00
29.42,7.00
55.04,5.00
54.05,2.00
49.24,1.00
51.72,5.00
43.03,7.00
56.77,7.00
31.62,5.00
30.61,2.00
39.68,4.00
44.39,4.00
47.51,9.00
59.39,5.00
65.30,5.00
44.30,3.00
47.74,3.00
57.20,7.00
37.62,3.00
44.39,3.00
51.67,5.00
59.58,4.00
42.08,7.00
34.59,5.00
